Temperature,Humidity,Sunlight,Moisture,Air Quality,Output
84,46,1,26,49,Lemon
77,49,1,46,41,Lemon
78,50,1,3,39,Lemon
78,47,1,34,53,Lemon
80,49,1,20,36,Lemon
84,52,1,33,37,Lemon
78,55,1,39,37,Lemon
79,47,1,2,36,Lemon
78,53,1,38,47,Lemon
84,52,1,45,40,Lemon
80,54,1,35,54,Lemon
78,53,1,32,52,Lemon
79,45,1,33,52,Lemon
78,51,1,11,37,Lemon
78,48,1,13,49,Lemon
81,52,1,38,52,Lemon
82,51,1,40,46,Lemon
86,55,1,11,47,Lemon
79,46,1,12,54,Lemon
86,55,1,28,39,Lemon
78,54,1,8,42,Lemon
82,51,1,25,38,Lemon
78,45,1,6,44,Lemon
80,49,1,42,47,Lemon
77,50,1,1,52,Lemon
84,47,1,31,54,Lemon
84,46,1,28,42,Lemon
84,48,1,36,44,Lemon
81,46,1,41,45,Lemon
85,46,1,6,55,Lemon
77,47,1,31,45,Lemon
78,54,1,7,40,Lemon
85,53,1,23,40,Lemon
83,47,1,18,36,Lemon
85,55,1,28,46,Lemon
84,48,1,36,39,Lemon
83,51,1,16,48,Lemon
86,50,1,6,53,Lemon
85,49,1,43,49,Lemon
80,49,1,40,53,Lemon
85,52,1,21,36,Lemon
86,45,1,7,46,Lemon
80,52,1,29,39,Lemon
86,45,1,20,55,Lemon
77,54,1,39,52,Lemon
79,46,1,11,45,Lemon
79,45,1,41,47,Lemon
77,49,1,48,48,Lemon
85,55,1,0,50,Lemon
86,49,1,19,37,Lemon
78,53,1,22,46,Lemon
83,53,1,8,41,Lemon
78,49,1,31,53,Lemon
83,52,1,27,51,Lemon
79,50,1,4,46,Lemon
82,52,1,43,42,Lemon
84,49,1,18,46,Lemon
80,55,1,35,46,Lemon
82,52,1,39,51,Lemon
79,46,1,38,47,Lemon
81,50,1,47,36,Lemon
85,52,1,37,38,Lemon
83,46,1,23,45,Lemon
81,55,1,9,40,Lemon
85,47,1,45,47,Lemon
79,55,1,37,40,Lemon
81,46,1,50,45,Lemon
84,47,1,47,47,Lemon
81,55,1,8,41,Lemon
79,46,1,20,43,Lemon
79,47,1,11,37,Lemon
85,48,1,31,55,Lemon
81,52,1,24,37,Lemon
82,52,1,31,44,Lemon
78,50,1,31,38,Lemon
85,55,1,7,36,Lemon
85,47,1,44,35,Lemon
77,52,1,3,55,Lemon
85,45,1,12,44,Lemon
85,52,1,50,55,Lemon
85,49,1,17,37,Lemon
78,47,1,39,40,Lemon
78,47,1,8,43,Lemon
79,54,1,15,54,Lemon
80,45,1,22,37,Lemon
82,52,1,33,45,Lemon
77,45,1,22,42,Lemon
78,48,1,50,36,Lemon
81,50,1,34,46,Lemon
78,48,1,47,54,Lemon
78,50,1,19,54,Lemon
79,48,1,13,39,Lemon
82,50,1,6,48,Lemon
78,53,1,47,37,Lemon
80,49,1,21,53,Lemon
80,48,1,28,45,Lemon
83,47,1,45,50,Lemon
77,53,1,39,37,Lemon
85,51,1,48,38,Lemon
83,45,1,43,55,Lemon
80,52,1,39,48,Lemon
85,50,1,22,40,Lemon
85,47,1,28,50,Lemon
82,49,1,14,39,Lemon
85,48,1,49,49,Lemon
79,52,1,34,42,Lemon
77,49,1,42,47,Lemon
83,49,1,9,51,Lemon
79,54,1,26,46,Lemon
79,51,1,3,35,Lemon
85,55,1,5,37,Lemon
77,50,1,26,35,Lemon
80,54,1,16,35,Lemon
79,51,1,30,37,Lemon
78,49,1,49,44,Lemon
86,45,1,18,46,Lemon
78,49,1,17,50,Lemon
81,49,1,45,50,Lemon
83,47,1,24,47,Lemon
80,48,1,27,45,Lemon
83,45,1,10,39,Lemon
83,46,1,29,43,Lemon
84,51,1,31,50,Lemon
78,53,1,3,43,Lemon
80,49,1,44,41,Lemon
81,50,1,50,46,Lemon
83,54,1,8,55,Lemon
82,48,1,49,38,Lemon
81,48,1,9,50,Lemon
85,50,1,9,38,Lemon
84,52,1,14,42,Lemon
85,48,1,7,43,Lemon
78,52,1,38,54,Lemon
81,53,1,21,39,Lemon
79,49,1,50,49,Lemon
83,52,1,12,42,Lemon
78,53,1,43,49,Lemon
81,49,1,19,53,Lemon
84,52,1,19,54,Lemon
77,48,1,23,41,Lemon
83,54,1,22,43,Lemon
61,63,1,37,51,Kiwi
69,69,1,36,57,Kiwi
59,64,1,28,60,Kiwi
71,67,1,39,58,Kiwi
72,69,1,8,46,Kiwi
73,63,1,40,59,Kiwi
62,66,1,48,45,Kiwi
72,61,1,46,40,Kiwi
59,62,1,46,47,Kiwi
62,67,1,10,60,Kiwi
57,66,1,18,59,Kiwi
70,60,1,46,52,Kiwi
59,64,1,27,49,Kiwi
60,67,1,17,50,Kiwi
72,64,1,28,59,Kiwi
75,68,1,24,49,Kiwi
73,69,1,21,40,Kiwi
73,68,1,17,44,Kiwi
66,62,1,43,48,Kiwi
60,64,1,47,56,Kiwi
64,64,1,9,47,Kiwi
65,62,1,33,56,Kiwi
68,64,1,27,48,Kiwi
59,60,1,21,51,Kiwi
73,67,1,1,40,Kiwi
69,67,1,42,48,Kiwi
71,64,1,10,49,Kiwi
58,67,1,34,48,Kiwi
59,68,1,50,57,Kiwi
66,65,1,41,55,Kiwi
71,70,1,35,48,Kiwi
68,61,1,47,50,Kiwi
70,64,1,24,48,Kiwi
66,70,1,0,43,Kiwi
73,62,1,4,53,Kiwi
71,66,1,40,59,Kiwi
57,65,1,27,52,Kiwi
70,69,1,12,48,Kiwi
61,60,1,41,45,Kiwi
57,66,1,50,51,Kiwi
63,70,1,46,57,Kiwi
60,65,1,5,49,Kiwi
75,67,1,34,40,Kiwi
75,69,1,30,41,Kiwi
67,64,1,42,43,Kiwi
71,61,1,25,40,Kiwi
74,61,1,40,52,Kiwi
58,62,1,33,58,Kiwi
60,68,1,47,46,Kiwi
73,62,1,12,60,Kiwi
70,67,1,46,41,Kiwi
61,65,1,43,59,Kiwi
73,60,1,14,42,Kiwi
62,61,1,19,44,Kiwi
68,68,1,21,55,Kiwi
57,66,1,4,58,Kiwi
67,61,1,7,44,Kiwi
59,65,1,35,50,Kiwi
62,61,1,22,43,Kiwi
57,61,1,20,50,Kiwi
57,69,1,15,51,Kiwi
72,67,1,12,50,Kiwi
74,64,1,41,44,Kiwi
72,69,1,3,48,Kiwi
73,66,1,18,55,Kiwi
61,63,1,38,52,Kiwi
73,70,1,4,42,Kiwi
67,67,1,6,57,Kiwi
75,69,1,49,47,Kiwi
70,60,1,46,49,Kiwi
57,62,1,20,47,Kiwi
57,65,1,38,53,Kiwi
59,66,1,18,48,Kiwi
58,66,1,23,60,Kiwi
61,70,1,29,60,Kiwi
61,65,1,40,47,Kiwi
67,66,1,24,42,Kiwi
73,60,1,39,54,Kiwi
66,61,1,47,54,Kiwi
63,60,1,46,55,Kiwi
59,62,1,29,49,Kiwi
60,69,1,50,60,Kiwi
62,61,1,15,51,Kiwi
63,61,1,6,55,Kiwi
69,66,1,9,47,Kiwi
69,69,1,42,55,Kiwi
69,67,1,33,44,Kiwi
58,70,1,7,50,Kiwi
63,63,1,28,57,Kiwi
64,60,1,25,40,Kiwi
61,66,1,21,43,Kiwi
75,64,1,42,41,Kiwi
66,61,1,15,56,Kiwi
62,60,1,40,41,Kiwi
72,69,1,36,53,Kiwi
74,63,1,0,57,Kiwi
75,65,1,40,57,Kiwi
66,65,1,25,42,Kiwi
66,66,1,41,45,Kiwi
63,68,1,14,43,Kiwi
61,65,1,44,58,Kiwi
69,66,1,33,54,Kiwi
65,61,1,14,55,Kiwi
67,69,1,37,59,Kiwi
67,68,1,50,55,Kiwi
73,68,1,32,48,Kiwi
68,69,1,49,41,Kiwi
67,63,1,26,60,Kiwi
75,63,1,36,41,Kiwi
58,65,1,50,55,Kiwi
71,67,1,33,46,Kiwi
60,70,1,47,42,Kiwi
66,65,1,15,60,Kiwi
71,69,1,46,57,Kiwi
64,60,1,26,40,Kiwi
74,62,1,24,52,Kiwi
58,69,1,32,56,Kiwi
71,62,1,11,52,Kiwi
70,69,1,35,56,Kiwi
59,62,1,21,59,Kiwi
58,60,1,14,42,Kiwi
72,65,1,12,56,Kiwi
64,68,1,41,52,Kiwi
63,64,1,21,40,Kiwi
58,69,1,5,45,Kiwi
73,67,1,48,47,Kiwi
64,61,1,47,48,Kiwi
61,62,1,38,53,Kiwi
59,64,1,30,54,Kiwi
71,66,1,32,53,Kiwi
70,67,1,23,55,Kiwi
74,61,1,42,49,Kiwi
63,62,1,37,43,Kiwi
66,60,1,34,56,Kiwi
66,68,1,48,45,Kiwi
62,69,1,46,47,Kiwi
60,64,1,27,42,Kiwi
73,64,1,31,52,Kiwi
63,64,1,14,60,Kiwi
61,68,1,29,51,Kiwi
61,66,1,50,60,Kiwi
70,60,1,44,58,Kiwi
74,60,1,41,46,Kiwi
72,62,1,4,60,Kiwi
72,66,1,33,40,Kiwi
70,67,1,35,45,Kiwi
69,66,1,42,46,Kiwi
68,61,1,6,58,Kiwi
73,70,1,28,44,Kiwi
75,66,1,13,51,Kiwi
57,60,1,16,41,Kiwi
63,62,1,37,41,Kiwi
63,63,1,42,52,Kiwi
63,69,1,50,59,Kiwi
59,60,1,16,42,Kiwi
75,60,1,15,58,Kiwi
64,69,1,1,54,Kiwi
73,62,1,50,56,Kiwi
73,67,1,8,40,Kiwi
59,60,1,49,51,Kiwi
61,68,1,45,60,Kiwi
66,65,1,28,60,Kiwi
75,60,1,2,50,Kiwi
70,63,1,32,57,Kiwi
68,70,1,35,56,Kiwi
73,63,1,37,49,Kiwi
69,61,1,36,40,Kiwi
63,63,1,45,56,Kiwi
70,61,1,18,40,Kiwi
70,68,1,7,40,Kiwi
75,67,1,32,55,Kiwi
69,61,1,20,43,Kiwi
70,69,1,32,40,Kiwi
58,65,1,23,45,Kiwi
64,60,1,3,60,Kiwi
62,69,1,43,42,Kiwi
57,60,1,35,42,Kiwi
70,64,1,26,44,Kiwi
63,70,1,43,47,Kiwi
64,67,1,45,46,Kiwi
62,65,1,0,42,Kiwi
62,68,1,10,44,Kiwi
58,60,1,3,53,Kiwi
67,62,1,12,57,Kiwi
59,62,1,39,42,Kiwi
68,68,1,47,40,Kiwi
74,67,1,14,49,Kiwi
73,66,1,50,42,Kiwi
74,60,1,9,57,Kiwi
61,64,1,12,42,Kiwi
71,67,1,18,42,Kiwi
65,66,1,30,44,Kiwi
73,62,1,1,55,Kiwi
60,70,1,10,57,Kiwi
67,63,1,41,49,Kiwi
72,63,1,8,60,Kiwi
71,70,1,18,51,Kiwi
66,65,1,31,60,Kiwi
75,60,1,11,56,Kiwi
57,60,1,30,41,Kiwi
65,64,1,17,53,Kiwi
57,65,1,35,56,Kiwi
71,62,1,7,49,Kiwi
62,68,1,17,54,Kiwi
72,64,1,3,60,Kiwi
59,66,1,8,49,Kiwi
73,60,1,25,50,Kiwi
73,68,1,38,46,Kiwi
73,62,1,16,56,Kiwi
72,70,1,5,57,Kiwi
69,69,1,16,44,Kiwi
59,69,1,39,46,Kiwi
67,70,1,4,50,Kiwi
67,60,1,29,57,Kiwi
63,62,1,21,57,Kiwi
64,60,1,47,50,Kiwi
66,62,1,41,58,Kiwi
62,65,1,32,48,Kiwi
61,61,1,25,52,Kiwi
72,64,1,44,50,Kiwi
66,68,1,20,55,Kiwi
61,60,1,44,40,Kiwi
75,67,1,46,59,Kiwi
63,70,1,31,56,Kiwi
67,69,1,7,57,Kiwi
74,70,1,35,57,Kiwi
59,65,1,8,44,Kiwi
61,66,1,19,44,Kiwi
72,70,1,45,59,Kiwi
74,69,1,8,45,Kiwi
65,67,1,32,46,Kiwi
57,67,1,8,42,Kiwi
65,68,1,49,42,Kiwi
72,61,1,13,51,Kiwi
70,63,1,33,54,Kiwi
73,66,1,47,58,Kiwi
61,68,1,32,46,Kiwi
61,61,1,18,56,Kiwi
62,62,1,4,42,Kiwi
65,68,1,12,56,Kiwi
68,63,1,30,49,Kiwi
58,64,1,31,54,Kiwi
57,64,1,10,60,Kiwi
65,66,1,21,44,Kiwi
62,69,1,33,45,Kiwi
61,68,1,47,55,Kiwi
58,66,1,45,40,Kiwi
75,62,1,44,54,Kiwi
72,69,1,15,40,Kiwi
73,60,1,8,40,Kiwi
59,68,1,42,54,Kiwi
61,64,1,40,58,Kiwi
59,67,1,19,45,Kiwi
64,69,1,48,47,Kiwi
60,63,1,27,40,Kiwi
72,65,1,13,41,Kiwi
72,70,1,27,46,Kiwi
60,65,1,47,45,Kiwi
74,66,1,16,55,Kiwi
73,67,1,42,46,Kiwi
66,66,1,47,50,Kiwi
64,60,1,25,45,Kiwi
64,69,1,12,50,Kiwi
65,68,1,9,48,Kiwi
58,69,1,38,40,Kiwi
60,67,1,28,54,Kiwi
61,62,1,37,42,Kiwi
68,60,1,49,45,Kiwi
70,69,1,42,58,Kiwi
70,66,1,6,57,Kiwi
75,69,1,24,42,Kiwi
72,60,1,6,60,Kiwi
73,66,1,39,40,Kiwi
58,68,1,5,51,Kiwi
60,61,1,37,56,Kiwi
69,60,1,45,50,Kiwi
60,62,1,15,55,Kiwi
59,70,1,15,48,Kiwi
63,69,1,19,53,Kiwi
62,65,1,5,59,Kiwi
63,63,1,19,51,Kiwi
64,67,1,14,53,Kiwi
75,67,1,39,43,Kiwi
60,68,1,27,41,Kiwi
58,64,1,46,44,Kiwi
70,66,1,46,57,Kiwi
58,62,1,45,51,Kiwi
66,62,1,3,51,Kiwi
62,65,1,8,40,Kiwi
70,67,1,41,44,Kiwi
61,68,1,43,60,Kiwi
75,69,1,47,58,Kiwi
63,64,1,15,52,Kiwi
71,60,1,20,41,Kiwi
75,63,1,11,45,Kiwi
65,63,1,5,46,Kiwi
66,63,1,33,58,Kiwi
60,62,1,3,51,Kiwi
61,63,1,48,41,Kiwi
69,66,1,0,44,Kiwi
67,69,1,29,43,Kiwi
71,65,1,17,60,Kiwi
68,66,1,49,43,Kiwi
63,62,1,33,57,Kiwi
72,64,1,33,56,Kiwi
70,64,1,2,50,Kiwi
75,61,1,24,44,Kiwi
68,65,1,44,47,Kiwi
74,64,1,8,60,Kiwi
58,67,1,36,60,Kiwi
65,65,1,17,44,Kiwi
60,63,1,11,57,Kiwi
68,60,1,0,45,Kiwi
58,67,1,0,55,Kiwi
75,61,1,17,43,Kiwi
75,68,1,36,59,Kiwi
71,66,1,35,50,Kiwi
67,66,1,39,43,Kiwi
68,60,1,50,59,Kiwi
70,69,1,14,43,Kiwi
58,65,1,16,51,Kiwi
60,68,1,18,46,Kiwi
65,63,1,37,47,Kiwi
73,66,1,30,48,Kiwi
64,70,1,34,55,Kiwi
64,62,1,48,52,Kiwi
64,66,1,31,57,Kiwi
70,64,1,3,46,Kiwi
71,64,1,44,43,Kiwi
57,61,1,12,44,Kiwi
69,61,1,37,48,Kiwi
66,68,1,40,49,Kiwi
60,62,1,17,54,Kiwi
72,70,1,29,44,Kiwi
71,68,1,34,52,Kiwi
57,60,1,32,58,Kiwi
73,62,1,43,60,Kiwi
69,67,1,45,43,Kiwi
71,66,1,36,59,Kiwi
61,68,1,2,47,Kiwi
62,69,1,12,54,Kiwi
71,61,1,6,42,Kiwi
58,68,1,33,41,Kiwi
62,67,1,6,40,Kiwi
57,60,1,17,45,Kiwi
71,67,1,17,56,Kiwi
67,70,1,12,42,Kiwi
61,68,1,13,40,Kiwi
61,70,1,46,50,Kiwi
57,63,1,46,56,Kiwi
64,62,1,22,52,Kiwi
67,63,1,40,56,Kiwi
74,60,1,13,58,Kiwi
65,64,1,45,56,Kiwi
58,63,1,16,48,Kiwi
72,64,1,15,53,Kiwi
72,62,1,10,57,Kiwi
57,61,1,10,52,Kiwi
57,68,1,47,60,Kiwi
71,70,1,26,40,Kiwi
74,60,1,29,54,Kiwi
64,67,1,8,60,Kiwi
74,68,1,20,47,Kiwi
63,60,1,13,60,Kiwi
60,60,1,24,52,Kiwi
73,61,1,38,52,Kiwi
58,68,1,2,55,Kiwi
75,60,1,43,56,Kiwi
58,66,1,25,41,Kiwi
59,62,1,33,42,Kiwi
59,70,1,40,48,Kiwi
69,66,1,6,44,Kiwi
69,63,1,46,40,Kiwi
69,70,1,10,56,Kiwi
67,62,1,41,47,Kiwi
63,68,1,38,47,Kiwi
65,64,1,2,50,Kiwi
63,66,1,27,45,Kiwi
63,62,1,28,55,Kiwi
65,69,1,3,51,Kiwi
65,60,1,16,58,Kiwi
68,67,1,39,46,Kiwi
63,65,1,3,45,Kiwi
63,68,1,18,47,Kiwi
69,68,1,10,46,Kiwi
74,68,1,30,50,Kiwi
57,60,1,26,45,Kiwi
63,70,1,2,40,Kiwi
60,62,1,6,55,Kiwi
57,66,1,20,47,Kiwi
70,69,1,45,49,Kiwi
73,68,1,34,40,Kiwi
57,63,1,8,56,Kiwi
75,70,1,47,48,Kiwi
61,63,1,42,52,Kiwi
63,68,1,38,43,Kiwi
64,65,1,15,44,Kiwi
62,61,1,37,49,Kiwi
70,62,1,2,52,Kiwi
61,69,1,25,47,Kiwi
